brewery_type,city,country,id,latitude,longitude,name,phone,postal_code,state,street,tag_list,updated_at,website_url
micro,Middletown,United States,5319,39.4668811445812,-84.3467897503445,FigLeaf Brewing Company,9373612573.0,45044-8905,Ohio,3387 Cincinnati Dayton Rd,[],2018-08-24T15:43:53.210Z,http://www.figleafbrewing.com
micro,Findlay,United States,5320,41.03767553061221,-83.6481739387755,Findlay Brewing Co.,4197227395.0,45840,Ohio,213 E. Crawford St.,[],2018-08-24T15:43:53.656Z,http://www.findlaybrewingcompany.com
micro,Napoleon,United States,5321,41.390907169874,-84.1245567040122,Flatrock Brewery,4199661440.0,43545-1701,Ohio,621 N Perry St,[],2018-08-24T15:43:54.107Z,http://www.flatrockbrewery.com
micro,Columbus,United States,5322,39.9890465714286,-83.03279942857141,Four String Brewing Company,6147251282.0,43212-2601,Ohio,985 W 6th Ave,[],2018-08-24T15:43:55.004Z,http://www.fourstringbrewing.com
micro,Elyria,United States,5323,41.3503449487179,-82.10041992307691,Franklin Brewing Co,,44035-7681,Ohio,1345 East Ave,[],2018-08-24T15:43:55.892Z,
micro,Blue Ash,United States,5324,39.260923999999996,-84.390108,Fretboard Brewing Company,5139144677.0,45242-4010,Ohio,5800 Creek Rd,[],2018-08-24T15:43:56.366Z,http://www.fretboardbrewing.com
brewpub,Cleveland,United States,5325,41.5214479,-81.65161429999998,Goldhorn Brewery,,44103-1301,Ohio,1361 E 55th St,[],2018-08-24T15:43:56.793Z,
brewpub,Geneva,United States,5326,41.8612053571429,-80.9443411428571,GOTL Brewing Co,4403614864.0,44041-9433,Ohio,5243 Lake Rd E,[],2018-08-24T15:43:57.754Z,http://www.gotlbrewing.com
brewpub,Cleveland,United States,5327,41.503393100000004,-81.5040317990171,Granite City Food & Brewery,,44124-3780,Ohio,24519 Cedar Rd,[],2018-08-24T15:43:58.715Z,
micro,Toledo,United States,5328,41.6530711,-83.5462275,Great Black Swamp Brewing Co,4199731256.0,43606-4553,Ohio,3323 Monroe St,[],2018-08-24T15:44:00.392Z,http://www.greatblackswampbrewing.com
brewpub,Cleveland,United States,5329,41.4844172,-81.70442659999998,Great Lakes Brewing Co,,44113-3434,Ohio,2516 Market Ave,[],2018-08-24T15:44:00.888Z,http://www.greatlakesbrewing.com
regional,Cleveland,United States,5330,41.484058025,-81.705711125,Great Lakes Brewing Co,2167714404.0,44113-3422,Ohio,1947 W 28th St,[],2018-08-24T15:44:01.374Z,http://www.greatlakesbrewing.com
micro,Cleveland,United States,5331,41.4744919393939,-81.70785487878791,Gypsy Brewery,,44113-4900,Ohio,3506 Vega Ave,[],2018-08-24T15:44:01.842Z,
brewpub,Cleveland,United States,5332,41.4834420707071,-81.7047913939394,Hansa Brewery,2166316585.0,44113-3414,Ohio,2717 Lorain Ave,[],2018-08-24T15:44:02.874Z,http://www.hansabrewery.com
micro,Coshocton,United States,5333,40.2723994285714,-81.86176557142859,Hasseman Brewing,7402941364.0,43812-1625,Ohio,115 S 6th St,[],2018-08-24T15:44:03.442Z,http://www.hassemanbrewing.com
micro,Stow,United States,5334,41.202942,-81.442913,Headtrip Brewery,,44224-1412,Ohio,1634 Norton Rd,[],2018-08-24T15:44:03.986Z,http://www.headtripbrewery.com
micro,Centerville,United States,5335,39.6279681199441,-84.17333139944779,Heavier Than Air Brewing Co,9374331500.0,45459-4753,Ohio,497 Miamisburg Centerville Rd,[],2018-08-24T15:44:04.494Z,http://www.heavierthanairbrewing.com
brewpub,Cuyahoga Falls,United States,5336,41.1281350246101,-81.48536117975152,HiHO Brewing Co,2343347564.0,44221-4711,Ohio,1707 Front St,[],2018-08-24T15:44:05.605Z,http://www.hihobrewingco.com
brewpub,Columbus,United States,5337,39.974313,-83.025737,Hofbrauhaus Columbus,6142942437.0,43212-3825,Ohio,800 Goodale Blvd,[],2018-08-24T15:44:06.588Z,http://www.hofbrauhauscolumbus.com
micro,Heath,United States,5338,40.024947809523795,-82.47380719047621,Homestead Beer Co.,7405228018.0,43056-1199,Ohio,811 Irving Wick Dr W,[],2018-08-24T15:44:07.092Z,http://www.homesteadbeerco.com
brewpub,Hudson,United States,5339,41.20893905,-81.4451820505962,Hop Tree Brewing Company Ltd,3303420060.0,44236-3764,Ohio,1297 Hudson Gate Dr,[],2018-08-24T15:44:08.582Z,http://www.hoptreebrewing.com
contract,Columbus,United States,5340,39.9444086863438,-83.0161537324999,Hoster Brewing Co,6142213606.0,43223,Ohio,760 Harmon Ave,[],2018-08-24T15:44:09.545Z,http://www.hosterbeer.com
micro,Powell,United States,5341,40.163525899999996,-83.07401209999998,Ill Mannered Brewing Company,,43065-8466,Ohio,30 Grace Dr,[],2018-08-24T15:44:10.589Z,
brewpub,Sylvania,United States,5342,41.7172650204082,-83.7032814897959,Inside The Five Brewing,5674087212.0,43560-4901,Ohio,5703 Main St,[],2018-08-24T15:44:11.117Z,http://www.insidethefive.com
micro,Athens,United States,5343,39.3315139,-82.0905355476436,Jackie O's Brewery,6147473434.0,45701-2616,Ohio,25 Campbell St,[],2018-08-24T15:44:11.587Z,
brewpub,Athens,United States,5344,39.32764185714289,-82.10216171428571,Jackie O's Pub & Brewery,7405929686.0,45701-2818,Ohio,22-24 W Union St,[],2018-08-24T15:44:12.145Z,http://www.jackieos.com
micro,Wooster,United States,5345,40.7995432,-81.93429705,JAFB Brewery,3306011827.0,44691-3673,Ohio,120 Beall Ave,[],2018-08-24T15:44:12.683Z,http://www.jafbbeer.com
micro,Mansfield,United States,5346,,,Laxton Hollow Brewing Works,4195252842.0,44904-1300,Ohio,302 E Main St,[],2018-08-11T21:39:00.148Z,http://www.laxtonhollow.com
planning,Mount Victory,United States,5347,,,Levitate,3133849757.0,43340-8908,Ohio,,[],2018-08-11T21:39:00.183Z,
micro,Lake Milton,United States,5348,,,Lil Paws Winery,3309709463.0,44429-9583,Ohio,17574-A Mahoning Ave,[],2018-08-11T21:39:00.222Z,http://www.lilpawswinery.com
planning,Akron,United States,5349,,,Lock 15 Brewing Co,,44304-1035,Ohio,,[],2018-08-11T21:39:00.388Z,http://www.lock15brewing.com
brewpub,Bolivar,United States,5350,,,Lockport Brewery,3308746037.0,44612-8664,Ohio,10891 OH-212,[],2018-08-11T21:39:00.495Z,http://www.lockportbeer.com
micro,Chagrin Falls,United States,5351,,,Lucky Owl Brewing,4408363440.0,44023-1876,Ohio,8660 Tamarack Trl,[],2018-08-11T21:39:00.570Z,http://www.luckyowlbrewing.com
brewpub,Cincinnati,United States,5352,,,March First Brewing,5135620759.0,45249-1622,Ohio,7885 E Kemper Rd,[],2018-08-11T21:39:00.942Z,http://www.marchfirstbrewing.com
brewpub,Toledo,United States,5353,,,Maumee Bay Brewing Co,4192431302.0,43604-8701,Ohio,27 Broadway St Ste A,[],2018-08-11T21:39:01.229Z,http://www.maumeebaybrewing.com
planning,Akron,United States,5354,,,Missing Falls Brewery,3308086097.0,44311-1079,Ohio,,[],2018-08-11T21:39:01.389Z,
micro,Warren,United States,5355,,,Modern Methods Brewing Company,3303331594.0,44481,Ohio,125 David Grohl Alley,[],2018-08-11T21:39:01.498Z,http://www.modernmethodsbrew.com
micro,Cadiz,United States,5356,,,Monzula Farm Brewery / Vineyard 22,7404917000.0,43907,Ohio,83800 Monzula Rd,[],2018-08-11T21:39:01.614Z,http://www.vineyard22winery.com
planning,Lancaster,United States,5357,,,Mosaic Brewing,6149402500.0,43130-4308,Ohio,,[],2018-08-11T21:39:01.657Z,http://www.double.edge.beer
micro,Cincinnati,United States,5358,,,Mt. Carmel Brewing Co,5132402739.0,45244-2338,Ohio,4362 Mount Carmel Tobasco Rd,[],2018-08-11T21:39:01.745Z,
micro,Medina,United States,5359,41.1363337718929,-81.86844378784009,Lager Heads Brewing Co.,3307212337.0,44256-2352,Ohio,325 W Smith Rd,[],2018-08-24T15:44:14.713Z,http://www.lagerheads.us
brewpub,Medina,United States,5360,41.199806051487705,-81.8875505358769,Lager Heads Smokehouse,3307251947.0,44256,Ohio,2832 Abbeyville Rd,[],2018-08-24T15:44:15.205Z,
micro,Columbus,United States,5361,39.95787195,-83.0115076283597,Land-Grant Brewing Company,2169562634.0,43215-4040,Ohio,424 W Town St,[],2018-08-24T15:44:16.386Z,http://www.landgrantbrewing.com
brewpub,Columbus,United States,5362,40.0225652,-83.01413155,Lineage Brewing,6144613622.0,43202,Ohio,2971 N High St,[],2018-08-24T15:44:17.860Z,http://www.lineagebrew.com
micro,Cincinnati,United States,5363,39.1463506,-84.4721318,Listermann Brewing Company,5137311130.0,45207-1007,Ohio,1621 Dana Ave,[],2018-08-24T15:44:18.372Z,http://Listermannbrewing.com
micro,Athens,United States,5364,39.3333322660354,-82.12957738210571,Little Fish Brewing Company,7402046187.0,45701-8900,Ohio,8675 Armitage Rd,[],2018-08-24T15:44:18.852Z,http://www.littlefishbrewing.com
brewpub,Milford,United States,5365,39.1716103489388,-84.2962316155259,Little Miami Brewing Company,5137131121.0,45150-1072,Ohio,208 Mill St,[],2018-08-24T15:44:19.329Z,http://www.littlemiamibrewing.com
brewpub,Dayton,United States,5366,39.763320028323605,-84.1869352943494,Lock 27 Brewing,9374332739.0,45402-1705,Ohio,329 E 1st St,[],2018-08-24T15:44:19.833Z,http://www.lock27brewing.com
brewpub,Centerville,United States,5367,39.6089321,-84.1626371,Lock 27 Brewing,9374332739.0,45458-3840,Ohio,1035 S Main St,[],2018-08-24T15:44:20.296Z,http://www.lock27brewing.com
micro,Canal Winchester,United States,5368,39.84329,-82.80690820000002,Loose Rail Brewing,6143216634.0,43110-1140,Ohio,37 W Waterloo St,[],2018-08-24T15:44:20.779Z,http://www.looserailbrewing.com
brewpub,Miamisburg,United States,5369,39.639435730825795,-84.2878244325161,Lucky Star Brewery,9378662739.0,45342-2924,Ohio,219 S 2nd St,[],2018-08-24T15:44:21.243Z,http://www.luckystarbrewery.com
micro,Kent,United States,5370,41.139183,-81.372012,Madcap Brew Co.,3305489654.0,44240-7536,Ohio,1422 Mogadore Rd,[],2018-08-24T15:44:21.826Z,
regional,Cincinnati,United States,5371,39.156372499999996,-84.4239715,MadTree Brewing,5138368733.0,45209-1132,Ohio,3301 Madison Rd,['patio'],2018-08-24T15:44:22.281Z,http://www.madtreebrewing.com
regional,Cincinnati,United States,5372,39.1885752,-84.41377359999998,MadTree Brewing 2.0,5138368733.0,45213,Ohio,5164 Kennedy Ave,[],2018-08-24T15:44:22.908Z,http://www.madtreebrewing.com
brewpub,Hartville,United States,5373,40.9534088842131,-81.2781363777854,Maize Valley Craft Brewery,3308778344.0,44632-9326,Ohio,6193 Edison St NE,[],2018-08-24T15:44:24.353Z,http://www.maizevalley.com
micro,Pomeroy,United States,5374,39.027513,-82.03426800000003,Maple Lawn Brewery,7406915018.0,45769-1004,Ohio,110 Mulberry Ave,[],2018-08-24T15:44:24.897Z,http://www.maplelawnbrew.com
brewpub,Marietta,United States,5375,39.4118463474054,-81.4533999253708,Marietta Brewing Co,7403732739.0,45750-3125,Ohio,167 Front St,[],2018-08-24T15:44:25.825Z,http://www.mariettabrewingcompany.com
micro,Cleveland,United States,5376,41.4848964,-81.7036495,Market Garden Brewery,2166214000.0,44113-3418,Ohio,1947 W 25th St,[],2018-08-24T15:44:26.350Z,http://www.marketgardenbrewery.com
micro,Cleveland,United States,5377,41.4857374634146,-81.7027281463415,Market Garden Brewery,2166214000.0,44113,Ohio,1849 W 24th St,[],2018-08-24T15:44:26.779Z,
brewpub,Cleveland,United States,5378,41.5041432,-81.6853889,Masthead Brewing Co,4192604770.0,44114-3204,Ohio,1261 Superior Ave E,[],2018-08-24T15:44:27.218Z,http://www.mastheadbrewingco.com
micro,Cuyahoga Falls,United States,5379,41.14618347368421,-81.4723705789474,McArthur's Brew House,3308054600.0,44221-1904,Ohio,2721 Front St,[],2018-08-24T15:44:28.115Z,http://www.mcarthursbrewhouse.com
large,Trenton,United States,5380,39.45673615,-84.48297138724949,MillerCoors Brewing Co - Trenton,5138964601.0,45067-9760,Ohio,2525 Wayne Madison Rd,[],2018-08-24T15:44:28.536Z,http://www.millerbrewing.com
brewpub,Millersburg,United States,5381,40.5542432241595,-81.91677866625609,Millersburg Brewing,3306744728.0,44654-1257,Ohio,60 E Jackson St,[],2018-08-24T15:44:29.057Z,http://www.millersburgbrewing.com
brewpub,Cuyahoga Falls,United States,5382,41.148384529808,-81.46928096524921,Missing Mountain Brewing Company,,44262,Ohio,2811 Front St,[],2018-08-24T15:44:29.488Z,http://www.missingmountain.com
brewpub,Akron,United States,5383,41.062909399999995,-81.5268804,Mucky Duck Brewery,3306445444.0,44319-3668,Ohio,4019 S Main St,[],2018-08-24T15:44:32.667Z,
micro,Nelsonville,United States,5384,39.46109582067911,-82.23343359043992,Multiple Brewing Company,6144957199.0,45764-1135,Ohio,82 W Washington St,[],2018-08-24T15:44:33.126Z,
micro,Hamilton,United States,5385,39.4009136,-84.5638199,Municipal Brew Works,5136422424.0,45011-2709,Ohio,20 High St,[],2018-08-24T15:44:33.605Z,http://municipalbrewworks.com
micro,Grand Rapids,United States,5386,,,Neon Groundhog Brewery - Majestic Oak Winery,4198756474.0,43522-9648,Ohio,13554 Mohler Rd,[],2018-08-11T21:39:01.998Z,http://www.majesticoakwinery.com
planning,New Bremen,United States,5387,,,New Bremen Brewing Company,,45869-1328,Ohio,,[],2018-08-11T21:39:02.055Z,http://www.gongoozlersbeer.com
proprietor,Dayton,United States,5388,,,Nowhere In Particular Brewing Company,5133487282.0,45459-2159,Ohio,6826 Loop Rd,[],2018-08-11T21:39:02.309Z,http://www.nipbrewco.com
micro,Bidwell,United States,5389,,,Old Mill Craft Beer,7402459463.0,45614-9590,Ohio,2376 State Route 850,[],2018-08-11T21:39:02.514Z,
planning,Sunbury,United States,5390,,,On The Fly Brewing Company,6145618735.0,43074-9022,Ohio,,[],2018-08-11T21:39:02.578Z,http://www.ontheflybrewing.com
planning,Carroll,United States,5391,,,Outerbelt Brewing Company,6143096796.0,43112,Ohio,,[],2018-08-11T21:39:02.633Z,http://www.outerbeltbrewing.com
micro,Huntsville,United States,5392,,,Paradune Brewing,,43324,Ohio,10551 1/2 County Rd 286,[],2018-08-11T21:39:02.770Z,
micro,Belle Center,United States,5393,,,Paradune Brewing Company,9375891730.0,43310,Ohio,20707 Township Rd 119,[],2018-08-11T21:39:02.810Z,http://www.paradunebrewing.com
planning,Lakewood,United States,5394,,,Pedestrian Brewing,2162620740.0,44107-3309,Ohio,,[],2018-08-11T21:39:02.874Z,http://pedestrian.beer
planning,Columbus,United States,5395,,,Permission Brewing Company,6143530762.0,43004,Ohio,,[],2018-08-11T21:39:02.906Z,http://Www.permissionbrewing.com
brewpub,Gahanna,United States,5396,,,Pigskin Brewing Company,6149449311.0,43230-1718,Ohio,81 Mill St Ste 150,[],2018-08-11T21:39:02.940Z,
micro,Columbus,United States,5397,,,Platform Beer Co Taproom,6148262285.0,43215-2137,Ohio,408 N 6th St,[],2018-08-11T21:39:03.103Z,http://www.platformbeer.co
brewpub,Portsmouth,United States,5398,,,Portsmouth Brewing Co/Maults,7403546106.0,45662-0218,Ohio,224 Second St,[],2018-08-11T21:39:03.180Z,http://www.portsmouthohbrewing.com
micro,Cincinnati,United States,5399,,,Queen City Brewery of Cincinnati,,45241-2230,Ohio,11253 Williamson Rd,[],2018-08-11T21:39:03.343Z,
brewpub,Wauseon,United States,5400,,,Ramblin Reds Brewing Company,4193352000.0,43567-2801,Ohio,1493 N Shoop Ave Unit A,[],2018-08-11T21:39:03.430Z,http://www.northriverbrewingco.com
planning,Wauseon,United States,5401,,,Ridge Runner Brewing LLC,,43567-9294,Ohio,,[],2018-08-11T21:39:03.601Z,
planning,middleburg hts,United States,5402,,,Rivals Brewing Company,3306316700.0,44130,Ohio,,[],2018-08-11T21:39:03.640Z,https://www.facebook.com/RivalsBrewingCo/
brewpub,Cincinnati,United States,5403,,,Rock Bottom Brewery - Cincinnati,5136211588.0,45202-3102,Ohio,10 Fountain Square Plz,[],2018-08-11T21:39:03.734Z,http://www.rockbottom.com
brewpub,Cincinnati,United States,5404,39.1822755,-84.4276285,Nine Giant Brewing,5133664550.0,45213-1617,Ohio,6095 Montgomery Rd,[],2018-08-24T15:44:35.554Z,http://www.ninegiant.com
brewpub,Cleveland,United States,5405,41.507681073825495,-81.6869233422819,Noble Beast Brewing Co.,7175859216.0,44114-1137,Ohio,1470 Lakeside Ave E,[],2018-08-24T15:44:36.014Z,http://noblebeastbeer.com
brewpub,Youngstown,United States,5406,41.1022792972554,-80.6457616215263,Noble Creature Cask House,2347191827.0,44503-1619,Ohio,126 E Rayen Ave,[],2018-08-24T15:44:36.494Z,http://www.noblecreaturebeer.com
micro,Columbus,United States,5407,39.992787,-82.982658,North High Brewing,6142263244.0,43201-2900,Ohio,1125 Cleveland Ave,[],2018-08-24T15:44:37.037Z,http://www.northhighbrewing.com
micro,Cincinnati,United States,5408,39.1183685524544,-84.51924466138429,Northern Row Brewery & Distillery,5136736689.0,45202-4915,Ohio,111 W McMicken Ave,[],2018-08-24T15:44:37.463Z,http://www.northernrow.com
brewpub,Lisbon,United States,5409,40.7725335728921,-80.7697013842693,Numbers Brewing Company,3308705305.0,44432-1121,Ohio,127 N Beaver St,[],2018-08-24T15:44:37.896Z,
micro,Cincinnati,United States,5410,39.118674,-84.522243,Off Track Brewing Company,5136044527.0,45214,Ohio,227 Stark Street,[],2018-08-24T15:44:38.327Z,http://www.OffTrackBrewingCompany.com
micro,Cuyahoga Falls,United States,5411,41.14441160000001,-81.4748217,Ohio Brewing Company,2342086243.0,44221-2510,Ohio,2250 Front St,[],2018-08-24T15:44:38.781Z,http://www.ohiobrewing.com
micro,Williamsburg,United States,5412,39.05398395842371,-84.0530761824684,Old Firehouse Brewery,5135369071.0,45176-1342,Ohio,237 W Main St,[],2018-08-24T15:44:39.318Z,http://www.oldfirehousebrewery.com
micro,Austintown,United States,5413,41.099486999999996,-80.7874274795918,Paladin Brewing,3305506338.0,44515-2012,Ohio,6520 Mahoning Ave,[],2018-08-24T15:44:40.223Z,http://www.paladinbrewing.com
micro,Toledo,United States,5414,41.662495,-83.650886,Patron Saints Brewery,,43615,Ohio,4730 W Bancroft St #8,[],2018-08-24T15:44:42.182Z,http://www.PatronSaintsBrewery.com
micro,Medway,United States,5415,39.860912,-84.045082,Pinups & Pints,9378491400.0,45341-9706,Ohio,10963 Lower Valley Pike,[],2018-08-24T15:44:43.086Z,http://www.pinupsandpints.com
regional,Cleveland,United States,5416,41.4799605,-81.7140045,Platform Beer Co,2162021386.0,44113-3718,Ohio,4125 Lorain Ave,[],2018-08-24T15:44:43.506Z,http://platformbeer.co
micro,Cleveland,United States,5417,41.4744919393939,-81.70785487878791,Platform Beer Co - Production Facility,,44113-4900,Ohio,3506 Vega Ave,[],2018-08-24T15:44:43.918Z,http://www.platformbeer.co
micro,Cincinnati,United States,5418,39.1059299127606,-84.5362431006277,Platform Cincinnati,2162021386.0,45203,Ohio,916 Dalton Ave,[],2018-08-24T15:44:44.886Z,
micro,Columbus,United States,5419,39.981854999999996,-82.960769,Pretentious Barrel House,6148877687.0,43219-2526,Ohio,745 Taylor Ave,[],2018-08-24T15:44:45.806Z,http://www.pretentiousbarrelhouse.com
brewpub,Put In Bay,United States,5420,41.6518895639117,-82.81996475606971,Put-In-Bay Brewing Co,4192854677.0,43456-6536,Ohio,441 Catawba Ave,[],2018-08-24T15:44:46.252Z,http://www.putinbaybrewery.com
brewpub,Oxford,United States,5421,39.5114273748486,-84.7404518645508,Quarter Barrel Brewery,5135232525.0,45056-1317,Ohio,107 E Church St,[],2018-08-24T15:44:46.742Z,
brewpub,Hamilton,United States,5422,39.1246414,-84.3556606,Quarter Barrel Brewery and Pub,5135552525.0,45013,Ohio,103 Main St,[],2018-08-24T15:44:47.286Z,
micro,Akron,United States,5423,41.134899952298,-81.55341503335791,R.Shea Brewing,3307945654.0,44313-9000,Ohio,1662 Merriman Rd,[],2018-08-24T15:44:48.221Z,http://www.rsheabrewing.com
regional,Cincinnati,United States,5424,39.1172,-84.5199207586262,Rhinegeist Brewery,5133811356.0,45202-7751,Ohio,1910 Elm St,[],2018-08-24T15:44:51.546Z,http://www.rhinegeist.com
micro,Monroe,United States,5425,39.445756120603,-84.41215417085431,Rivertown Brewing Co - Monroe Barrel House,5133607839.0,45044-9285,Ohio,6550 Hamilton Lebanon Rd,[],2018-08-24T15:44:52.452Z,http://www.rivertownbrewery.com
micro,Lancaster,United States,5426,,,Rockmill Brewing Co,7402058076.0,43130-9515,Ohio,5705 Lithopolis Rd NW,[],2018-08-11T21:39:03.765Z,http://www.rockmillbrewery.com
